Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2012,Central,Tuberculosis,4279.74,693.45,5.17,80.45,53.14,9.32,7.66,44.37,67,23,29.81,7972,4.4,93710643,1.08,22.28
India,2011,North,Flu,4460.26,18.58,8.8,72.95,20.83,3.56,7.31,91.14,69,25,35.94,3486,3.88,161899499,1.08,30.35
India,2000,Central,Flu,3375.27,995.1,17.09,98.17,71.15,1.24,3.83,61.42,63,29,36.14,2202,3.13,79981344,0.96,16.48
India,2007,North,Heart Disease,1484.5,1714.26,10.84,62.27,98.83,0.82,3.57,63.86,64,35,27.66,3804,4.37,181792018,0.86,33.29
India,2006,East,Diabetes,895.24,1174.88,16.1,52.53,97.3,14.13,7.82,53.3,63,34,49.87,4592,3.5,174284277,0.91,29.55
India,2009,Central,Heart Disease,2594.19,1140.99,5.44,47.79,76.72,8.61,5.83,51.96,62,21,37.36,4194,5.65,82830748,1.0,25.58
India,2020,East,Tuberculosis,979.1,919.61,13.28,53.47,59.47,8.3,7.5,37.49,65,24,47.86,4278,2.55,65401199,0.92,12.19
India,2017,West,COVID-19,1505.09,639.2,9.65,75.5,46.93,2.41,2.58,98.17,67,21,35.6,7442,4.78,41357985,0.95,24.05
India,2005,Central,HIV/AIDS,3849.13,335.77,1.64,90.27,49.11,12.02,3.97,77.61,75,22,25.3,3559,5.34,156121075,1.08,24.8
India,2000,Central,Heart Disease,1929.39,408.58,12.55,53.52,69.21,3.15,5.57,58.05,69,35,29.41,5283,2.34,75266247,0.93,25.4
India,2019,Central,Flu,4444.54,1762.42,15.32,66.85,97.96,5.75,0.96,47.79,73,29,26.54,4134,5.67,125355164,0.91,30.22
India,2022,West,HIV/AIDS,1707.11,1808.0,15.92,65.37,86.17,5.43,4.06,48.71,66,30,33.13,6748,5.6,68627855,0.91,31.4
India,2018,East,Tuberculosis,322.32,1962.46,6.62,58.12,47.31,9.67,7.61,52.35,73,21,48.43,3127,3.41,128033738,0.86,34.37
India,2008,North,Heart Disease,3598.01,1100.33,14.02,62.08,61.15,14.17,1.59,66.48,57,34,47.6,5038,2.08,1943149,0.91,17.78
India,2010,South,COVID-19,1590.89,1194.04,1.4,68.35,29.32,3.08,2.47,78.35,70,32,45.54,7682,5.98,138159481,1.01,15.66
India,2024,West,Diabetes,738.79,654.42,1.21,58.63,34.25,2.86,7.63,68.21,61,31,32.33,4922,4.41,13538375,1.02,11.35
India,2019,East,Diabetes,4017.78,309.45,18.46,91.49,74.64,6.45,4.61,36.61,64,22,41.51,1814,3.81,41514870,0.86,11.31
India,2006,South,Diabetes,3292.08,1320.75,8.76,46.46,77.57,3.25,6.56,84.07,66,35,40.85,7766,2.04,139661227,0.86,10.62
India,2022,South,Diabetes,3480.03,1925.09,6.43,63.13,65.0,1.56,7.69,54.84,60,26,36.2,2735,2.09,68661103,0.88,33.99
India,2006,Central,Diabetes,2089.49,1530.49,12.27,97.97,21.7,5.89,3.53,45.62,69,22,35.31,4351,4.86,145235176,1.04,31.68
India,2009,West,Heart Disease,3006.52,941.96,14.48,78.64,66.63,4.62,0.92,66.33,57,32,40.51,7249,5.99,42021234,0.9,24.95
India,2022,North,Malaria,1939.06,736.02,6.75,80.99,97.94,12.62,1.39,52.59,68,22,33.54,5987,4.87,40510536,0.91,14.32
India,2002,South,COVID-19,3920.37,366.14,10.7,43.71,21.94,1.73,2.59,98.18,74,35,28.36,3150,5.02,125465918,0.95,16.32
India,2000,Central,COVID-19,199.2,964.83,11.3,87.17,53.25,6.72,2.63,68.4,65,23,25.76,3372,5.79,118000027,0.89,16.9
India,2003,Central,Malaria,4787.82,1828.53,18.56,98.31,44.92,7.27,2.08,61.87,69,33,44.06,5863,4.17,87080291,0.91,33.47
India,2012,South,Malaria,3012.19,1109.1,19.22,75.18,31.64,11.98,4.66,93.24,68,29,39.2,3737,2.23,69894785,0.97,17.42
India,2004,North,Cancer,2496.56,887.25,11.95,79.48,48.33,3.18,3.3,67.06,65,23,31.95,2439,5.75,82115617,1.04,30.31
India,2022,East,Heart Disease,1101.61,40.22,6.29,89.13,24.7,8.6,2.5,89.45,71,35,46.07,4824,4.22,44818298,0.87,22.38
India,2021,North,Flu,1166.87,1408.63,8.51,45.48,77.57,4.52,1.49,79.86,64,31,42.97,4080,2.39,145952110,1.1,11.26
India,2025,North,Tuberculosis,4043.16,1179.86,15.33,66.93,54.25,1.91,0.67,96.66,67,25,42.92,6591,3.64,156610776,0.87,23.43
India,2000,North,Heart Disease,1378.9,1350.71,14.9,42.54,68.14,0.58,5.82,51.69,59,25,46.23,4045,4.14,148846209,0.99,22.88
India,2001,West,Tuberculosis,923.61,242.98,19.55,86.43,48.62,7.42,1.93,46.24,75,24,40.63,4639,5.52,199518733,1.08,16.89
India,2003,Central,Asthma,4153.41,435.74,18.12,44.4,92.25,10.84,6.72,32.15,70,31,31.52,2001,2.4,127083885,1.04,27.12
India,2001,East,COVID-19,3581.4,600.16,6.2,66.02,43.9,2.73,5.55,96.08,62,33,42.21,1943,4.93,7305007,1.08,23.29
India,2011,North,Diabetes,2786.42,335.13,11.75,75.21,22.68,11.44,2.71,56.02,61,23,43.12,6715,4.89,165509345,0.99,29.05
India,2018,West,Asthma,1536.17,1557.86,18.41,79.02,83.76,2.06,5.94,83.07,55,20,28.3,4078,5.75,66054853,0.95,29.82
India,2006,Central,Tuberculosis,2136.14,1089.03,6.01,88.5,21.52,14.19,0.59,77.78,61,32,31.67,2098,4.37,46683786,0.95,18.42
India,2017,East,COVID-19,626.88,1951.55,2.97,48.33,86.49,8.93,7.19,69.6,68,28,48.98,5739,3.53,122527184,0.88,11.25
India,2022,North,Heart Disease,2100.47,884.8,15.23,97.39,22.95,14.69,0.67,38.67,64,35,33.36,7980,2.08,147447165,0.94,21.87
India,2024,South,Cancer,4734.22,588.33,5.96,45.85,78.99,12.46,2.96,37.95,74,21,31.93,3204,2.31,124647197,1.02,22.52
India,2007,East,Cancer,3717.08,950.2,17.9,86.59,28.17,9.17,6.05,41.09,56,22,31.23,4721,3.23,175359894,0.98,22.33
India,2013,North,Asthma,3431.14,1161.62,0.65,84.39,52.64,14.03,7.21,43.26,75,22,35.9,4486,3.11,129929112,0.89,25.71
India,2002,West,COVID-19,2430.98,1711.3,18.06,81.17,58.54,7.85,1.37,47.26,72,35,29.27,4133,2.41,115602906,0.98,30.01
India,2009,West,Heart Disease,81.08,1112.88,17.07,52.84,68.23,1.21,4.77,59.75,67,24,47.41,6340,2.07,24565238,0.85,21.61
India,2000,West,Flu,4769.79,1348.91,11.97,62.62,36.56,14.64,2.85,43.64,69,27,40.33,4209,2.57,193623208,0.87,12.68
India,2016,East,Heart Disease,4943.44,1386.12,18.92,78.54,44.49,3.58,0.12,87.49,66,27,35.78,6734,5.0,85775026,0.9,34.24
India,2002,East,Cancer,3248.26,1630.64,0.19,78.12,39.07,0.68,6.38,98.96,73,20,43.11,4931,2.21,97697575,1.02,19.91
India,2002,South,Heart Disease,4742.31,1876.0,14.15,87.07,87.13,9.02,1.04,38.77,57,33,47.49,4744,3.69,26189222,1.06,19.98
India,2016,West,COVID-19,2484.88,1409.48,15.21,44.3,32.73,7.25,6.1,74.62,62,25,48.1,5239,3.94,56424644,1.04,17.8
India,2000,South,Diabetes,4412.25,482.8,10.8,52.16,60.94,2.67,7.48,99.01,67,23,48.12,7562,3.97,47961857,1.01,13.41
India,2009,Central,Diabetes,2730.24,896.71,3.16,46.35,74.4,6.17,5.93,71.6,70,26,47.22,4338,2.35,128075902,1.0,18.3
India,2024,North,Malaria,2633.25,1127.25,8.06,58.69,56.37,5.3,3.42,80.56,66,32,38.72,4820,4.47,152182264,1.05,11.69
India,2025,West,Heart Disease,2602.29,1879.89,19.47,97.36,66.81,14.03,6.27,47.24,62,25,35.37,4960,4.71,162130063,0.96,28.74
India,2021,North,Diabetes,1127.55,327.99,10.02,58.72,53.25,7.61,4.68,88.08,69,25,34.63,6375,2.83,124303803,0.91,12.98
India,2020,North,Diabetes,1552.19,1773.31,17.66,92.65,94.05,13.91,2.01,36.71,57,26,46.47,5985,5.48,199683952,0.97,16.91
India,2016,West,Diabetes,3677.5,770.07,3.24,48.72,42.9,1.51,3.05,98.89,58,20,33.8,6616,2.61,92855868,1.05,11.79
India,2015,Central,Diabetes,777.12,857.79,14.16,80.68,35.28,2.33,2.65,61.42,63,22,30.62,6447,5.73,43291752,0.87,22.77
India,2009,East,Tuberculosis,693.2,1655.55,15.41,90.3,46.72,13.81,2.25,92.7,56,30,34.92,1685,4.94,66993125,0.86,34.15
India,2019,North,Heart Disease,1790.39,1876.22,12.23,79.17,44.43,14.53,7.01,85.99,60,27,31.6,4095,4.49,93736492,1.08,25.3
India,2022,North,Flu,4833.7,695.42,4.94,89.58,30.83,9.49,6.72,81.07,60,28,36.87,6344,3.85,132363279,1.08,10.55
India,2008,Central,Tuberculosis,2522.44,211.7,8.26,51.02,78.41,4.01,1.02,71.7,67,33,29.23,5853,2.01,137335885,1.03,14.73
India,2007,West,Flu,815.03,1969.93,4.38,58.81,57.4,1.76,1.83,45.56,57,25,34.09,3180,5.98,87674843,1.05,21.41
India,2008,Central,COVID-19,3139.69,1978.2,12.39,44.03,27.05,5.26,0.25,41.49,62,23,48.96,2918,3.5,128521454,1.03,14.55
India,2000,Central,Diabetes,4986.95,735.13,12.93,87.32,75.5,8.17,0.79,99.8,60,32,29.07,2854,2.45,66602677,0.93,32.02
India,2014,East,Asthma,1582.32,1920.97,12.88,61.51,49.01,4.14,4.27,82.35,55,27,29.37,2640,5.66,80248850,0.99,30.25
India,2025,East,Heart Disease,3611.7,1019.06,19.68,44.97,72.26,5.6,2.94,35.09,70,28,47.61,5092,5.09,38288527,1.06,20.93
India,2013,East,Heart Disease,3774.05,1304.03,5.45,83.52,64.69,13.11,0.59,85.61,56,23,31.39,4400,4.35,28230903,0.87,20.44
India,2015,East,COVID-19,1541.83,941.12,10.42,48.97,54.76,12.69,1.66,96.85,74,30,28.38,4116,5.56,68492870,1.06,29.87
India,2013,North,COVID-19,2351.3,1444.84,5.17,65.73,46.17,5.41,0.15,40.46,73,33,45.53,2820,3.85,111818796,0.93,31.72
India,2024,Central,Asthma,498.88,234.53,17.05,40.44,42.91,9.09,4.75,65.91,62,28,45.61,6716,4.99,67725339,0.93,34.66
India,2012,West,Malaria,479.98,1422.24,2.35,84.28,87.89,10.2,2.34,54.7,66,28,38.59,7646,2.99,2119422,1.0,22.6
India,2008,East,Malaria,1410.09,820.14,3.63,97.32,51.67,3.37,1.35,47.59,74,26,48.06,5478,2.47,98810915,1.0,25.64
India,2020,South,Cancer,1189.34,1574.21,2.66,64.1,35.73,12.53,7.45,42.64,75,25,45.27,3372,3.83,55586382,1.02,17.71
India,2023,Central,Cancer,596.61,794.2,11.49,89.28,54.41,14.21,5.92,60.78,73,29,42.91,1998,4.92,98712334,0.87,26.28
India,2005,East,Asthma,168.53,1576.5,13.47,85.47,20.55,10.79,4.83,92.23,73,29,45.66,6799,2.39,191267310,0.91,29.32
India,2018,West,Cancer,1950.74,1988.3,5.6,46.94,72.57,14.11,1.21,80.23,65,20,49.08,1880,2.47,184180544,0.88,33.55
India,2005,West,Flu,461.9,412.22,18.38,48.58,38.06,5.47,7.73,92.57,57,32,34.86,3685,2.75,4818163,0.93,19.82
India,2012,East,Diabetes,2464.33,1953.55,13.03,63.49,80.7,10.37,1.04,91.12,73,27,33.95,5196,4.48,125517004,1.02,10.72
India,2013,North,HIV/AIDS,2183.48,283.79,5.73,62.51,51.52,2.97,6.41,66.11,70,29,46.52,2721,3.4,29092885,1.07,26.03
India,2017,West,Heart Disease,2854.63,1188.72,16.59,94.94,45.92,6.89,5.42,90.27,66,31,37.92,2490,3.9,152581876,1.05,13.67
India,2013,West,Flu,1547.27,1110.29,16.94,47.44,37.68,5.57,6.29,50.53,61,28,36.14,3221,2.16,100271851,0.97,16.56
India,2015,Central,Flu,3758.8,628.84,18.98,71.55,61.02,14.77,2.91,91.61,71,26,46.32,3878,5.5,8127175,1.02,13.03
India,2020,West,HIV/AIDS,4733.8,1666.27,4.96,79.77,76.42,13.96,4.52,46.07,56,28,39.89,3211,3.84,110993225,0.9,16.44
India,2007,West,Cancer,1114.59,1533.15,11.77,69.82,34.98,9.18,6.06,53.6,72,26,34.45,5422,2.81,35030953,0.97,22.96
India,2002,West,Flu,2724.87,17.17,4.03,89.73,84.99,10.67,0.14,81.75,72,20,45.8,4753,5.43,196123686,1.1,22.54
India,2020,West,Cancer,1252.81,1631.97,1.65,88.82,21.29,14.21,7.82,64.46,55,27,29.21,3183,3.04,136748961,0.98,18.69
India,2007,East,Malaria,562.97,699.75,14.07,51.55,64.11,5.7,4.78,32.88,75,24,27.61,2390,5.1,144530983,1.05,32.58
India,2007,South,Diabetes,1347.29,479.9,17.88,58.24,20.78,10.47,7.23,92.0,62,28,27.36,1655,4.08,16330770,0.93,30.84
India,2014,Central,Flu,4705.01,1854.58,18.5,65.15,24.93,5.85,3.04,59.17,60,35,39.36,4457,5.33,37157950,0.89,17.82
India,2001,East,Malaria,3281.09,1647.05,4.58,65.24,90.08,7.28,1.58,63.41,61,29,31.77,1683,2.96,177429275,0.86,31.79
India,2017,South,Malaria,1947.07,1142.93,8.68,80.77,95.65,11.71,4.0,38.67,61,26,45.47,7310,2.78,78114446,0.93,30.16
India,2017,East,Flu,1374.78,1806.89,9.28,40.84,20.41,12.47,7.96,37.41,56,26,36.48,4480,2.04,62243447,0.92,26.58
India,2008,South,Tuberculosis,2672.74,528.96,15.9,82.08,63.77,3.34,4.68,43.51,75,35,48.61,3720,3.06,24900963,0.89,22.84
India,2013,East,Diabetes,173.46,1721.23,13.67,77.37,60.88,10.89,3.09,44.0,68,29,36.17,3785,2.39,55726707,0.92,25.6
India,2024,East,Diabetes,2559.61,605.23,2.21,98.07,72.66,10.68,0.53,76.09,69,34,42.39,5783,3.2,94632888,0.97,13.58
India,2009,West,HIV/AIDS,520.16,1816.66,13.93,55.69,40.57,3.54,7.78,61.41,58,34,47.78,7968,5.92,34456933,0.98,10.11
India,2024,East,Cancer,4313.84,1688.49,10.85,72.19,50.31,14.58,3.49,76.38,75,20,42.75,6517,3.95,26494267,0.93,17.1
India,2021,West,Flu,2235.16,1576.3,12.87,92.98,34.8,3.19,4.62,44.77,75,28,47.51,2976,3.66,55691232,1.0,18.76
India,2020,Central,COVID-19,3344.57,684.87,9.2,66.56,83.31,9.36,4.92,78.65,69,21,37.3,6112,4.74,182257962,1.07,18.06
India,2021,East,Flu,600.35,1789.3,13.16,88.42,89.26,1.0,4.2,56.34,58,28,36.12,4062,5.3,179933709,1.01,32.06
India,2003,East,Tuberculosis,4733.12,1665.3,13.57,92.9,46.62,4.95,5.69,84.04,61,35,31.89,4320,5.03,48160374,1.03,29.89
India,2005,South,HIV/AIDS,207.7,355.27,2.85,70.6,95.5,2.23,6.47,92.32,59,24,43.95,4711,5.37,37284566,1.06,26.27
India,2006,East,Tuberculosis,4415.03,93.71,5.26,63.07,34.82,11.12,3.75,92.48,70,26,29.07,2721,4.88,31111589,0.97,11.4
India,2002,Central,HIV/AIDS,3150.93,970.08,16.12,72.6,98.7,8.42,7.31,45.85,75,35,40.82,3073,2.07,46234750,1.08,26.43
India,2018,South,HIV/AIDS,1375.75,1034.8,6.33,71.94,99.42,1.24,0.25,79.67,56,25,33.28,4262,4.17,113828812,1.09,12.16
India,2025,Central,Diabetes,1708.13,1677.91,13.01,43.96,92.42,3.94,4.71,33.03,74,24,28.06,4618,5.69,47657117,0.92,23.38
India,2007,West,Flu,2287.21,667.11,18.65,47.35,62.71,14.86,0.68,75.76,61,26,38.93,5330,4.17,129167631,0.89,26.49
India,2002,North,Heart Disease,1683.9,1322.22,8.91,40.56,62.1,11.17,6.24,65.58,67,31,39.42,4882,3.95,38817592,1.07,30.43
India,2021,West,Diabetes,273.06,1115.35,9.16,69.92,86.14,11.09,2.4,47.53,70,20,49.4,6610,2.08,70218115,1.04,10.54
India,2020,North,COVID-19,4502.0,1053.42,11.13,91.16,24.54,5.64,5.45,56.5,62,31,34.97,7898,4.25,134550834,0.98,29.72
India,2024,Central,Heart Disease,585.93,587.54,2.36,57.57,32.68,13.47,4.72,43.14,56,28,46.17,6759,2.81,79711937,0.95,19.57
India,2014,East,Cancer,4282.62,382.31,3.27,74.23,66.91,9.49,2.7,73.9,57,20,30.86,6629,3.65,50355846,0.97,12.12
India,2007,West,Flu,462.02,640.26,15.41,79.88,88.51,12.53,6.25,74.96,69,32,43.01,6383,4.48,62752608,1.02,33.42
India,2011,South,Heart Disease,668.68,158.58,18.77,53.92,25.04,4.87,3.86,74.46,67,28,25.97,6807,4.98,159118317,1.04,32.27
India,2010,East,Diabetes,3473.24,701.15,6.71,57.22,84.93,10.61,4.73,76.4,57,33,39.48,5379,4.95,16447951,0.87,34.87
India,2024,North,Flu,2310.97,1448.8,9.38,65.82,91.89,4.22,7.8,92.9,58,26,35.06,5904,2.01,155607503,1.06,30.63
India,2016,East,Heart Disease,3602.86,1565.28,6.71,70.67,84.42,6.73,0.85,37.13,72,31,40.56,2267,5.93,128126240,0.92,18.04
India,2017,East,Cancer,4940.84,616.49,5.63,56.26,89.18,13.38,2.9,89.81,68,24,30.65,7673,3.2,26315599,1.1,24.12
India,2022,Central,Heart Disease,1157.18,251.77,12.57,68.97,45.0,10.77,6.9,58.81,64,32,33.27,1794,5.56,56459513,0.89,17.3
India,2002,South,Asthma,1860.75,912.64,1.09,81.7,64.34,4.28,4.0,60.71,66,27,27.1,6919,3.16,133251131,0.92,31.1
India,2024,North,Malaria,4473.13,1830.36,4.57,87.34,30.01,6.28,2.57,99.19,74,28,45.33,2708,5.02,144857345,0.91,32.69
India,2009,South,Tuberculosis,479.34,1470.84,16.5,97.04,75.17,4.77,4.65,97.62,69,25,44.24,4290,4.3,179246423,1.07,10.34
India,2025,South,Diabetes,75.16,255.17,7.12,77.19,90.5,1.24,5.36,54.66,68,31,34.92,5292,2.85,62435875,1.04,32.1
India,2010,Central,Flu,3130.81,124.45,18.91,72.23,70.23,2.63,7.08,95.4,55,27,37.25,3835,2.64,137794667,0.97,25.82
India,2003,West,COVID-19,478.31,1133.81,15.81,77.61,23.75,14.82,2.71,63.07,73,31,43.98,1856,3.95,54714126,1.09,31.41
India,2003,South,COVID-19,2449.59,1678.86,6.18,67.72,89.41,6.11,7.48,58.5,69,28,25.26,1514,5.28,138141596,0.99,31.55
India,2011,South,Malaria,4144.75,1520.87,18.2,60.65,23.56,10.79,2.95,84.22,66,21,35.98,4176,2.55,48491817,1.01,21.49
India,2015,Central,Heart Disease,106.19,1274.04,7.18,61.16,83.62,6.85,5.65,61.94,63,31,33.8,6725,4.26,43311543,0.94,34.7
India,2016,South,Heart Disease,1359.8,1650.77,5.93,82.87,28.92,11.64,1.77,30.5,60,30,38.22,1699,4.54,41600895,0.85,26.8
India,2005,East,Tuberculosis,3528.11,1917.75,7.98,67.63,36.32,2.34,2.37,46.48,59,35,29.32,4792,5.9,58737799,0.89,30.41
India,2016,North,Diabetes,2628.94,1067.02,4.02,62.01,21.39,9.83,0.62,78.92,73,31,45.33,2549,4.29,129983072,1.03,18.88
India,2025,East,Flu,1866.53,715.73,5.98,60.36,96.16,2.08,3.76,90.72,64,24,42.91,3175,4.36,97054336,0.87,30.69
India,2019,East,Heart Disease,1584.25,399.82,9.85,79.14,88.05,12.44,2.29,46.23,73,22,48.68,4042,3.01,18803085,1.1,30.85
India,2024,East,Flu,3652.86,1222.1,12.02,93.99,30.72,14.81,7.87,62.09,69,26,31.85,5963,4.89,99429825,0.87,27.92
India,2002,East,Asthma,4411.82,540.93,2.46,68.44,63.58,9.59,4.84,37.29,56,21,44.27,5626,4.41,186863310,0.91,22.08
India,2016,Central,Tuberculosis,1433.77,24.42,6.16,67.44,76.72,1.62,0.2,72.47,63,20,40.58,3588,2.04,193577895,0.98,25.11
India,2014,South,Tuberculosis,456.22,790.81,19.65,58.9,63.73,9.88,7.65,41.6,67,20,34.97,6283,2.44,169601002,0.87,18.87
India,2023,Central,Heart Disease,4846.66,356.04,8.34,61.89,98.13,14.69,5.49,61.21,65,22,33.68,6708,5.45,65805140,0.89,11.06
India,2020,West,Asthma,674.45,710.12,10.39,91.92,36.13,6.24,6.63,80.94,70,31,39.47,6770,3.05,147012771,1.0,28.94
India,2012,East,COVID-19,2721.54,121.78,15.63,58.22,28.59,14.84,3.27,62.85,55,21,33.19,6926,3.78,194985072,0.89,28.49
India,2001,South,COVID-19,4085.55,88.97,9.4,82.5,23.97,0.77,7.57,49.1,65,27,46.9,2308,2.38,19308288,0.86,30.24
India,2025,South,Flu,3848.85,1419.83,17.59,96.54,94.67,0.71,4.6,85.16,69,27,30.11,6870,3.88,151629467,0.92,12.97
India,2004,Central,Diabetes,3021.19,1526.92,0.65,82.63,22.35,9.29,0.91,77.38,67,33,40.6,6711,4.68,94364823,0.91,32.56
India,2016,South,Diabetes,4108.87,1806.95,19.75,75.13,84.75,4.58,4.38,58.82,62,31,38.86,1680,5.55,65502308,0.86,26.98
India,2023,North,Flu,386.29,227.02,9.5,51.3,51.4,12.3,1.37,99.45,63,28,41.94,3745,5.89,87217983,1.03,21.57
India,2019,Central,Asthma,268.8,658.02,10.36,42.71,32.88,12.51,6.05,35.12,69,27,25.81,3533,5.11,197009531,1.09,23.92
India,2004,East,Tuberculosis,541.35,1944.86,11.95,64.83,65.88,4.96,6.6,69.07,70,33,35.0,6035,5.2,132067504,0.95,13.02
India,2013,North,Malaria,2572.18,1766.17,7.38,82.14,39.36,3.23,7.81,63.95,72,31,39.33,7350,4.5,184301755,0.89,10.8
India,2016,West,Asthma,927.38,123.6,15.08,90.92,85.18,3.17,1.37,65.61,65,31,41.64,2145,2.3,143852646,0.96,22.61
India,2022,East,Cancer,2090.52,282.18,17.03,54.8,53.65,8.54,5.13,97.18,74,24,41.85,6976,3.07,7196195,0.95,20.72
India,2005,East,Malaria,4304.18,1842.39,5.6,70.5,33.3,13.17,7.96,74.3,66,24,42.9,7207,4.68,119868045,1.07,31.46
India,2019,Central,HIV/AIDS,2255.78,285.11,19.72,85.83,78.82,4.09,1.07,82.95,55,28,36.54,5269,4.26,53347037,0.87,27.98
India,2020,North,Diabetes,4815.25,600.0,17.82,40.66,53.06,14.09,4.07,68.68,60,32,38.51,2367,5.07,119101701,0.95,23.06
India,2000,North,Cancer,1834.29,1868.2,16.72,95.34,47.29,3.25,2.82,51.57,71,27,36.33,3008,3.12,194975868,0.89,15.92
India,2016,Central,Cancer,2498.02,989.46,14.56,74.6,50.12,9.14,7.94,65.11,55,25,44.48,4567,3.51,22812670,0.97,32.26
India,2020,Central,Diabetes,4646.57,357.62,6.91,93.69,58.33,9.02,1.4,89.18,60,31,48.95,3420,4.25,177244488,1.02,33.87
India,2002,South,Diabetes,2715.16,574.82,13.66,98.34,27.39,2.05,7.6,34.59,73,29,46.0,6348,4.87,13296466,1.01,19.75
India,2022,North,HIV/AIDS,1135.75,1086.45,0.49,44.09,70.72,6.11,0.83,45.14,55,24,34.54,5101,4.6,73210878,1.0,20.21
India,2022,Central,Cancer,3066.55,1888.44,1.16,47.19,50.44,5.05,1.98,83.77,69,28,28.54,3494,3.37,174676586,0.91,26.66
India,2002,East,Tuberculosis,2049.34,280.42,11.61,97.43,26.09,7.3,2.93,38.29,64,23,29.26,7082,5.18,53543086,1.02,15.44
India,2022,Central,Diabetes,216.22,289.94,15.38,84.61,81.2,1.95,0.94,83.63,55,26,29.1,6939,4.99,121389984,0.92,10.89
India,2000,North,Asthma,3101.09,1855.56,6.99,86.57,33.12,0.51,7.55,78.09,68,20,34.64,1878,2.59,93867396,0.94,12.51
India,2017,Central,Tuberculosis,3422.97,92.21,16.2,85.73,37.38,7.35,3.38,45.16,64,27,29.22,5819,3.9,79624240,1.07,28.77
India,2015,West,Asthma,552.23,713.37,1.95,90.65,20.33,9.61,0.49,53.12,62,31,27.91,2697,3.44,151620042,0.95,23.16
India,2006,South,Flu,1406.13,825.35,6.34,67.76,39.23,10.98,1.07,87.69,72,30,36.1,4213,3.21,113415353,0.92,18.22
India,2017,South,Tuberculosis,1350.27,610.98,5.62,66.45,51.45,8.67,7.15,34.31,67,26,49.83,4346,4.49,47960703,0.93,14.01
India,2014,East,Asthma,2523.24,1479.02,15.23,53.08,99.64,9.31,1.11,75.54,68,26,45.6,1641,2.01,159504114,0.87,30.87
India,2001,West,Tuberculosis,195.44,721.13,4.68,44.39,50.76,12.58,7.22,42.2,55,35,30.4,2147,2.08,149995950,1.0,25.78
India,2012,South,Tuberculosis,2374.52,1253.56,2.16,57.99,75.7,13.85,3.04,74.18,63,31,41.49,1708,3.51,13011160,1.06,33.52
India,2011,East,Asthma,3437.09,1159.29,12.42,72.57,37.91,5.97,7.63,58.68,73,25,47.87,4995,2.69,103600658,0.97,28.13
India,2010,Central,Asthma,2849.42,1788.38,8.22,86.34,51.83,2.03,5.17,78.92,64,26,45.13,7077,5.69,51247902,0.98,29.67
India,2022,East,COVID-19,1726.28,1397.34,1.83,50.38,66.13,3.2,7.5,40.35,60,26,45.25,5178,3.16,99435613,0.92,21.46
India,2005,West,HIV/AIDS,1085.07,613.72,3.1,53.64,85.49,7.17,3.22,45.23,59,29,27.42,4754,5.29,50881988,0.95,31.43
India,2024,North,HIV/AIDS,2638.92,1121.29,10.74,49.74,40.14,13.78,2.33,78.76,55,28,40.49,5734,5.7,91058162,1.05,14.13
India,2007,Central,COVID-19,1176.04,96.54,1.29,45.47,50.26,0.89,6.87,43.99,73,23,44.11,6223,3.28,144817329,0.94,34.91
India,2000,Central,Flu,4536.16,539.38,2.83,56.58,69.41,6.59,2.9,52.4,69,34,40.36,5694,2.08,41815784,0.91,33.15
India,2012,West,Cancer,3866.29,1955.97,16.73,46.38,46.9,9.42,5.44,83.71,72,33,26.43,5504,5.96,28476188,1.07,10.52
India,2021,East,Cancer,4942.66,98.78,5.66,42.79,34.06,1.91,4.55,87.68,58,24,28.32,6340,4.12,116713725,0.96,18.65
India,2006,West,Diabetes,2988.97,644.96,0.64,51.64,69.25,2.08,1.09,80.13,65,21,25.66,2318,2.0,184450620,0.88,19.49
India,2015,Central,Heart Disease,3302.12,957.82,0.16,57.05,92.24,3.54,3.4,96.81,75,28,33.36,7551,2.26,168435087,1.09,24.59
India,2020,Central,Asthma,3545.43,1619.94,14.78,76.31,23.22,12.95,0.8,49.37,70,26,34.1,3205,3.66,81527768,0.97,31.0
India,2015,North,Diabetes,1651.9,1008.7,5.56,88.87,21.52,4.0,6.06,37.76,70,32,39.64,1873,4.39,168758609,0.92,29.83
India,2011,East,Cancer,289.51,255.58,1.76,89.09,31.37,3.96,6.58,55.59,62,27,35.48,1581,3.36,176535885,1.09,19.66
India,2016,West,Cancer,2521.43,1359.64,2.86,96.55,82.17,12.82,0.83,80.57,66,27,36.84,4256,3.89,103370187,0.88,27.75
India,2002,North,Malaria,4246.63,434.76,15.81,80.78,40.56,5.99,7.84,64.02,63,28,38.96,5326,3.13,9134970,1.01,31.97
India,2002,East,COVID-19,2536.13,1824.5,16.8,72.24,76.62,12.48,2.74,90.18,57,31,45.6,2591,4.36,22017922,1.01,33.82
India,2005,West,Flu,343.1,321.71,16.33,81.27,51.83,9.77,6.37,63.67,70,21,32.79,3454,4.95,31988665,1.02,21.85
