Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2024,North,Flu,3144.56,1243.07,2.12,80.57,29.53,4.37,4.13,49.81,69,31,40.21,2182,5.33,22441767,0.89,21.21
India,2015,Central,Flu,3437.84,1851.09,3.26,86.82,47.53,8.64,7.8,73.39,63,27,30.32,7893,5.54,86832181,1.02,11.42
India,2019,North,Malaria,2123.11,1205.15,9.33,48.88,24.36,3.71,0.12,43.4,69,35,26.3,1945,5.23,80845107,1.02,19.2
India,2001,Central,Tuberculosis,3296.18,247.87,8.02,52.6,80.42,13.78,5.91,47.07,68,26,33.07,4578,5.74,40414667,0.87,33.96
India,2002,East,HIV/AIDS,4296.21,442.42,13.02,78.13,20.99,2.14,1.52,58.68,75,20,30.91,5552,3.24,58715479,0.97,11.96
India,2008,West,Flu,3292.0,1868.31,6.77,98.0,92.14,12.65,4.05,90.99,56,35,34.24,4436,4.09,77149020,0.93,20.9
India,2001,North,Tuberculosis,2049.04,1125.72,17.33,53.52,98.92,4.66,3.36,73.99,67,30,33.45,1510,5.27,86913244,1.07,12.04
India,2011,Central,Asthma,2302.03,1579.55,12.65,43.36,77.07,11.04,2.13,82.61,57,35,27.5,4969,2.81,149550876,1.07,22.02
India,2017,Central,Heart Disease,183.51,1061.97,4.37,93.6,39.35,7.35,6.79,44.88,66,32,47.58,2232,2.17,148046582,1.05,16.67
India,2025,West,Flu,1690.36,339.47,13.91,76.09,93.13,12.97,6.06,88.47,61,23,48.41,6851,5.63,111453305,0.97,23.0
India,2008,Central,Cancer,4683.67,320.94,9.88,72.86,75.64,12.76,3.44,34.43,72,26,44.65,2715,5.78,54364474,1.01,20.73
India,2015,West,Diabetes,3732.36,1271.51,15.57,97.77,46.28,10.78,1.03,62.22,72,35,31.74,7339,5.05,99394488,1.0,26.29
India,2004,Central,Tuberculosis,4546.75,1111.61,5.86,44.82,67.16,11.25,1.0,95.19,67,21,34.53,6476,2.74,143312554,0.99,25.32
India,2006,Central,Flu,2059.01,417.75,5.1,95.57,31.75,13.56,7.43,87.43,57,34,34.92,7869,2.61,105321336,1.0,21.16
India,2018,West,Malaria,4969.14,302.01,4.14,72.23,52.34,9.63,4.12,56.53,59,26,25.27,7703,4.64,9318475,0.96,26.28
India,2018,North,Flu,2270.84,814.46,18.84,58.52,98.84,13.18,2.21,49.95,62,35,34.08,4621,3.82,185886873,0.91,16.47
India,2010,South,Heart Disease,4097.68,919.28,6.04,69.58,52.39,5.0,0.17,33.72,56,31,33.27,2127,2.35,98967999,0.85,24.52
India,2023,South,Malaria,2152.47,348.58,8.11,91.64,40.5,6.16,5.44,95.59,67,24,47.67,2811,4.63,193561558,0.92,10.36
India,2005,South,Tuberculosis,610.59,177.7,14.71,96.36,23.48,4.75,0.73,88.36,70,25,30.36,1647,3.91,137048556,0.99,16.06
India,2022,West,Tuberculosis,1168.8,1707.17,12.06,73.14,30.88,13.96,3.91,84.33,72,31,44.09,4743,3.05,159065380,1.03,16.12
India,2004,East,Malaria,4141.27,1653.48,9.54,82.67,86.8,3.92,6.14,70.37,75,30,28.37,5863,2.36,183734905,0.94,30.92
India,2021,East,Asthma,4877.84,1781.48,4.75,56.16,64.38,5.08,1.9,54.49,74,22,28.59,2326,5.69,193133697,0.89,13.3
India,2020,West,Tuberculosis,1366.92,68.52,10.28,87.69,85.61,14.5,5.44,83.98,55,22,28.15,2297,3.14,77074828,1.04,33.19
India,2010,Central,Heart Disease,1011.96,1779.14,16.02,62.37,60.1,7.99,6.66,78.3,74,27,41.84,1602,5.9,174279142,0.98,22.67
India,2006,Central,Diabetes,4177.08,340.55,11.05,42.02,50.71,1.42,0.21,51.14,57,32,49.31,6867,2.04,43819406,1.04,12.53
India,2006,South,HIV/AIDS,4879.01,1475.11,19.03,61.71,67.86,6.62,0.85,35.51,62,25,49.89,3691,3.88,146975627,0.9,10.05
India,2020,East,Heart Disease,3079.38,1867.64,6.23,65.94,35.86,7.85,5.97,96.75,57,35,44.57,5446,2.65,67448932,0.87,29.6
India,2014,Central,Heart Disease,2795.56,1064.0,14.0,93.73,20.8,2.9,2.65,81.6,66,28,31.82,7441,3.66,71489198,0.87,17.34
India,2015,Central,Cancer,1648.43,808.2,12.9,54.41,97.27,14.98,7.06,50.36,61,23,43.71,7792,4.45,47166379,1.0,33.63
India,2002,South,Flu,1461.21,851.43,8.2,83.34,32.62,12.54,1.45,96.25,64,24,40.68,1834,5.07,120605322,1.06,29.19
India,2009,West,Asthma,1061.05,1160.09,15.14,80.15,60.23,9.04,3.94,98.79,75,25,39.4,7266,4.09,103781715,0.91,30.46
India,2001,West,COVID-19,4760.93,22.72,8.08,72.71,90.53,13.35,6.6,40.66,63,27,39.5,1820,4.26,40791007,1.07,22.5
India,2014,North,Malaria,2730.4,675.64,13.7,68.11,23.2,6.73,0.48,85.92,69,22,44.94,3738,2.19,197885848,0.98,30.46
India,2025,West,HIV/AIDS,4215.38,1181.21,14.44,50.97,30.44,0.85,5.96,46.29,72,32,39.48,6151,3.43,26673978,0.87,25.58
India,2002,South,HIV/AIDS,1158.83,1348.52,9.35,85.83,85.59,13.99,5.58,54.51,55,34,36.17,7559,3.67,77934661,0.88,16.42
India,2010,West,Tuberculosis,2001.33,1977.07,6.97,69.8,66.45,2.5,6.91,73.36,69,26,47.89,5235,2.59,165085980,1.07,27.81
India,2000,South,Flu,2335.37,1728.7,11.28,59.0,70.48,8.33,6.29,40.22,75,34,35.81,7278,5.25,86777094,1.02,17.3
India,2025,Central,Malaria,840.79,1531.92,4.64,56.21,29.09,11.76,4.31,30.77,55,20,28.89,6067,3.98,193105376,0.95,33.42
India,2014,Central,Asthma,2906.06,1575.84,16.23,98.43,68.48,0.98,4.42,45.03,60,32,40.71,1635,4.31,39327088,0.97,24.54
India,2009,West,Tuberculosis,4450.63,190.09,5.41,70.3,88.62,12.93,3.73,44.15,63,34,45.56,4474,4.36,23458423,0.89,17.95
India,2008,Central,HIV/AIDS,180.95,968.94,6.27,77.12,80.76,8.64,0.4,98.95,67,25,26.61,4455,4.44,157336655,0.95,26.43
India,2012,South,Heart Disease,388.26,1793.54,11.94,65.44,49.26,3.2,6.91,53.16,60,32,31.72,7389,4.54,74285047,1.03,33.53
India,2017,West,HIV/AIDS,4438.61,1491.59,15.45,91.46,40.81,3.38,3.44,71.5,62,32,49.75,6119,2.69,183393951,1.03,25.35
India,2005,North,Diabetes,1485.05,163.92,7.81,57.4,48.35,5.18,6.66,96.71,65,29,29.35,6046,5.76,22792854,1.07,28.0
India,2024,East,Flu,4015.31,98.69,10.42,44.23,61.7,7.94,2.84,72.88,69,20,26.52,3870,2.24,112265653,0.99,31.45
India,2012,East,Flu,1667.56,1930.62,12.67,83.35,86.77,11.73,7.66,50.54,60,34,32.29,5695,3.16,61790644,0.99,16.64
India,2003,West,Heart Disease,4180.88,1964.41,3.9,98.87,77.11,5.22,2.47,55.89,63,23,31.02,2393,4.78,69591283,0.94,19.94
India,2024,Central,Cancer,2171.7,647.04,17.78,76.26,60.05,3.73,3.49,52.89,64,29,44.87,7548,4.15,10945202,1.04,15.44
India,2006,South,COVID-19,4685.27,999.88,6.47,51.95,75.05,5.78,6.73,40.7,58,23,31.84,7897,5.29,104890003,0.99,34.65
India,2000,West,Tuberculosis,4086.71,1868.76,12.92,83.56,21.15,14.52,3.56,53.52,68,27,33.09,1541,2.68,51665675,1.04,28.34
India,2015,South,Asthma,2382.79,799.19,12.89,60.44,83.23,2.08,2.21,98.0,61,27,49.39,4109,4.38,117578218,0.91,31.53
India,2015,Central,HIV/AIDS,2722.13,1314.06,0.9,49.93,51.13,6.05,5.35,39.26,73,29,27.53,2147,4.54,38119233,1.04,17.86
India,2012,East,COVID-19,263.9,916.96,13.09,63.18,45.32,4.79,7.46,70.72,61,32,47.67,5707,5.52,22121533,0.86,32.46
India,2006,Central,Malaria,293.07,1909.37,3.07,82.86,81.89,10.09,1.58,42.53,56,33,30.68,6353,2.9,102945065,0.88,32.58
India,2000,South,Malaria,1771.98,604.75,16.49,57.07,39.06,7.04,3.14,75.55,67,27,46.9,4581,4.81,81434708,1.04,22.53
India,2001,Central,HIV/AIDS,3492.33,1992.8,18.49,64.66,27.67,12.69,0.86,90.89,63,34,39.43,7269,3.42,17540848,0.9,19.94
India,2023,North,Asthma,2381.67,1002.29,4.77,83.82,53.64,9.33,3.17,39.16,73,22,30.72,5283,2.81,37900089,1.0,27.29
India,2025,North,Asthma,4841.3,816.12,7.87,82.15,64.35,6.49,3.75,32.74,62,32,34.61,5155,2.47,79690293,1.07,12.72
India,2021,West,COVID-19,3761.72,378.0,8.71,93.36,60.4,2.87,5.12,83.12,63,34,37.89,6116,3.73,77163560,0.93,27.06
India,2018,South,HIV/AIDS,1960.58,244.93,6.54,64.88,86.22,6.81,2.52,50.86,71,22,41.01,7705,2.45,80708859,0.86,17.44
India,2015,West,Cancer,2483.44,583.31,2.48,60.4,35.11,10.68,1.46,61.1,66,32,44.38,3603,4.68,46482814,0.91,24.76
India,2006,South,COVID-19,2070.47,1070.23,14.14,46.72,77.66,8.22,2.94,34.8,63,22,48.85,2181,5.03,149789524,0.89,20.56
India,2001,Central,Heart Disease,2938.22,1599.33,19.77,78.27,34.85,4.63,1.13,82.06,75,31,34.2,7983,3.6,122745068,1.02,23.06
India,2025,North,Tuberculosis,4182.24,115.58,0.7,64.28,20.83,13.75,1.12,91.53,58,22,28.3,4361,2.18,41066877,0.96,30.71
India,2003,East,Heart Disease,1188.57,425.14,8.73,96.11,55.57,1.51,7.59,59.97,57,20,44.33,7175,2.57,105214622,1.08,32.32
India,2005,Central,Flu,3734.84,1489.21,18.66,68.18,20.11,2.21,1.39,64.92,66,34,35.16,5697,3.71,147573686,1.09,19.91
India,2010,North,Tuberculosis,2193.49,1511.7,14.3,48.2,22.48,11.03,1.49,83.37,56,20,45.91,3387,2.53,50725984,0.89,11.74
India,2010,Central,HIV/AIDS,1514.88,1572.13,10.76,76.83,20.64,6.43,5.7,85.97,72,34,31.44,5791,5.77,80017283,1.05,11.24
India,2014,West,Heart Disease,679.11,1284.7,12.26,62.83,66.64,6.5,7.15,70.3,59,29,27.0,5342,4.08,76790346,0.92,28.3
India,2015,North,Cancer,2741.39,705.96,18.89,77.16,70.29,9.86,6.17,45.2,57,34,49.97,3302,2.62,85815488,0.95,14.73
India,2011,Central,HIV/AIDS,3972.48,559.08,8.97,92.34,68.07,12.08,5.85,89.98,60,25,32.31,3885,2.65,116436917,0.91,14.55
India,2015,Central,COVID-19,1510.37,1295.63,7.15,42.9,96.39,0.97,3.4,42.75,59,32,49.37,6185,3.13,177800824,0.98,24.94
India,2007,Central,Flu,92.13,1497.41,18.49,64.0,90.05,3.13,5.09,51.65,66,25,26.44,4574,5.69,87390636,1.01,23.25
India,2019,East,Malaria,4130.9,1478.46,15.28,58.75,86.57,1.01,2.47,90.64,68,34,41.2,3157,4.09,186649088,1.04,18.43
India,2005,East,Malaria,3529.15,154.5,8.32,43.96,52.71,11.85,2.27,98.24,59,30,26.07,3450,4.57,114262158,1.09,33.57
India,2005,East,Malaria,2639.39,78.78,3.62,44.39,61.72,6.33,2.27,56.44,65,28,43.35,6534,3.94,128346657,1.02,33.58
India,2005,South,Tuberculosis,1301.55,174.59,16.26,50.78,86.63,9.57,1.15,41.86,69,23,31.21,7049,5.8,173115274,1.02,31.87
India,2023,South,Diabetes,3011.77,1419.38,13.88,60.17,53.79,3.01,3.18,40.6,58,26,44.25,7394,5.54,52987272,0.98,28.73
India,2009,South,Tuberculosis,173.89,736.7,7.16,83.91,58.67,11.96,5.14,39.38,73,32,32.74,7271,2.73,87168564,1.07,19.02
India,2014,East,Asthma,2548.27,1509.27,14.94,50.69,72.6,4.61,2.8,64.56,61,35,41.94,6011,5.24,104672335,1.07,16.56
India,2013,South,COVID-19,4269.54,1756.53,17.93,56.47,47.21,1.48,4.89,54.51,61,30,39.29,7890,2.31,51280327,1.08,30.3
India,2005,Central,HIV/AIDS,4794.75,1397.91,1.5,70.65,99.97,6.84,6.93,77.5,56,35,31.26,6512,4.94,81413843,0.97,30.75
India,2011,West,Diabetes,3015.8,910.24,12.44,95.35,73.13,11.13,6.59,65.86,70,29,42.41,2851,5.29,76793970,1.04,32.59
India,2016,East,COVID-19,2616.48,1643.5,17.29,59.76,51.7,14.59,7.02,63.59,72,27,44.32,4521,4.23,179563735,1.01,10.03
India,2022,South,COVID-19,1229.3,1825.3,6.03,71.62,59.86,13.47,3.27,30.17,63,28,41.11,3365,2.32,156939516,0.87,24.18
India,2015,West,Flu,4394.67,612.99,3.47,79.43,55.76,3.85,4.54,55.49,55,34,49.74,3391,4.13,87411032,1.0,23.13
India,2007,North,COVID-19,2031.01,1235.54,11.76,52.77,25.74,0.87,3.27,59.66,73,21,36.99,7169,4.81,179300294,1.1,22.68
India,2025,North,Tuberculosis,3696.25,1943.3,0.97,86.93,91.56,10.17,6.42,98.25,55,33,27.8,5505,3.52,62945428,1.01,23.25
India,2025,South,Asthma,924.14,1570.33,3.59,50.95,32.29,8.16,6.02,63.19,62,31,38.97,7454,3.16,87404213,0.88,32.76
India,2017,East,Malaria,1962.86,1146.01,13.6,75.42,95.7,9.48,5.34,76.8,67,26,46.71,1650,3.57,151715716,1.08,15.14
India,2001,West,COVID-19,1008.36,1747.61,13.84,76.57,84.37,8.67,6.45,75.51,72,28,31.15,4675,4.48,143802490,0.96,24.98
India,2022,West,Cancer,1121.01,1854.07,16.67,65.33,44.13,1.27,3.48,48.32,69,26,47.52,3716,5.02,131873385,0.99,15.56
India,2013,North,Asthma,1014.77,1266.08,14.1,49.23,83.66,8.4,7.36,47.94,57,35,45.38,4414,2.76,139095474,1.01,21.94
India,2009,North,Cancer,3999.96,417.05,11.12,59.1,95.77,2.73,6.55,74.91,57,34,36.14,4538,2.19,26307445,1.07,19.75
India,2018,Central,Flu,161.93,243.77,18.89,52.98,31.12,1.12,0.88,69.31,61,33,30.01,3856,5.43,192916362,0.93,23.7
India,2023,West,Heart Disease,321.53,1142.79,15.29,52.17,28.33,11.22,2.77,73.03,74,30,35.33,3144,3.06,1134261,0.99,22.0
India,2015,Central,COVID-19,339.69,168.33,16.75,68.75,48.51,7.9,3.33,79.55,71,32,35.25,5683,4.92,25407520,0.87,33.97
India,2004,Central,Diabetes,2361.36,517.15,16.43,56.31,23.18,3.5,7.35,63.05,61,35,38.8,5837,3.49,31014167,1.0,11.82
India,2007,North,Tuberculosis,2652.4,371.69,13.58,72.6,93.02,4.73,2.89,40.58,55,23,49.22,6804,2.18,127593347,1.01,12.49
India,2022,North,Flu,1649.91,810.11,17.64,42.99,21.8,9.62,0.34,60.41,74,31,40.48,1887,2.92,160220645,0.91,31.69
India,2016,Central,Malaria,1610.0,708.92,14.2,76.28,43.97,12.97,5.17,77.21,67,33,33.21,1904,4.8,152456159,1.03,15.81
India,2016,North,Flu,735.66,15.04,0.62,66.2,28.14,5.62,5.36,81.89,71,24,45.76,2699,4.53,156479782,1.03,10.37
India,2018,East,Heart Disease,4962.02,895.09,5.89,72.37,82.75,12.37,3.74,90.23,61,25,46.37,3550,4.68,199694654,0.86,10.38
India,2014,West,Cancer,458.61,488.02,13.05,66.07,41.47,12.88,0.9,54.28,55,25,32.8,3566,3.25,112725147,1.09,34.26
India,2014,Central,Heart Disease,4533.07,21.43,9.65,82.02,25.66,14.99,6.29,96.57,56,22,46.71,4502,5.73,169716723,1.09,26.62
India,2013,North,Flu,3249.59,1864.58,2.76,49.42,88.69,9.9,6.48,60.31,64,21,26.51,4399,4.37,165967951,0.94,13.21
India,2014,West,Tuberculosis,184.65,599.3,0.96,88.42,24.31,9.05,1.41,33.56,72,29,43.88,2827,2.9,71775380,1.03,32.96
India,2005,East,Diabetes,2429.46,1030.84,6.71,75.07,33.18,14.25,7.85,96.74,57,21,37.58,3184,5.64,60162371,0.95,27.63
India,2024,South,HIV/AIDS,2338.91,1236.49,7.66,91.57,85.15,8.07,7.84,87.3,66,28,27.73,7514,4.92,40499744,0.97,23.11
India,2008,West,HIV/AIDS,2295.59,1476.46,19.46,89.44,62.34,8.68,2.07,65.58,62,35,43.11,4030,2.64,139424531,1.04,33.51
India,2023,North,COVID-19,1827.24,873.13,1.9,55.9,51.79,9.52,1.93,34.94,67,32,34.93,5609,4.57,142166100,0.91,15.62
India,2011,Central,Tuberculosis,2527.88,594.06,6.73,90.79,86.81,0.64,7.04,62.89,61,31,48.9,1805,3.66,124226237,0.97,31.36
India,2001,North,HIV/AIDS,1992.99,939.06,18.41,68.39,85.22,0.98,1.72,78.36,56,27,46.66,2544,4.12,6853840,0.95,11.56
India,2020,West,Asthma,860.57,240.28,13.81,88.73,28.05,12.73,4.52,57.29,72,27,25.74,4362,5.35,165125989,1.06,32.63
India,2018,Central,Cancer,2724.33,1782.56,3.79,90.58,46.63,1.41,0.22,73.03,69,22,46.42,6747,3.49,187198052,0.9,16.23
India,2012,East,Diabetes,252.13,1155.15,7.65,48.14,60.57,10.34,1.02,78.85,65,20,26.73,6785,3.17,197187847,0.87,19.63
India,2023,South,Tuberculosis,2888.8,798.15,10.74,42.99,28.67,10.76,6.97,78.89,63,26,43.61,7272,3.93,3042661,1.01,20.56
India,2023,West,Malaria,1510.54,1295.34,0.7,74.4,90.78,6.17,7.16,43.88,62,27,46.16,4687,4.74,79572811,0.9,27.63
India,2004,North,HIV/AIDS,695.54,1188.93,14.63,41.99,48.04,12.86,6.56,85.19,68,35,33.87,3550,5.29,121559095,1.08,18.26
India,2009,South,COVID-19,3815.73,654.79,15.79,85.31,23.0,13.25,3.59,44.39,66,21,47.68,6043,3.87,170188223,0.92,23.22
India,2002,North,HIV/AIDS,1371.45,1727.75,14.76,75.14,64.77,5.7,6.23,94.98,73,35,28.27,3383,3.78,110138709,0.93,34.93
India,2001,Central,Flu,3712.84,419.1,6.85,41.39,72.74,13.63,5.17,78.56,64,26,25.03,7276,5.7,139128163,1.02,14.66
India,2009,South,Heart Disease,3579.68,482.63,13.08,43.96,96.83,5.28,3.09,61.07,72,22,36.21,3733,4.38,61209480,0.92,18.78
India,2004,Central,Cancer,4787.72,237.18,16.84,77.45,62.76,9.75,7.32,97.68,66,30,28.14,3478,3.59,151145033,0.91,27.27
India,2008,East,Cancer,1644.76,1627.08,10.75,63.85,52.55,14.34,4.99,82.6,55,29,44.14,7674,3.94,61157458,0.94,11.31
India,2020,Central,Cancer,1774.63,1883.34,16.98,92.75,41.04,13.03,4.39,76.54,60,24,47.72,5943,2.42,120001001,1.06,11.98
India,2012,Central,HIV/AIDS,200.88,691.95,3.88,63.1,32.1,9.95,1.8,57.65,72,23,48.6,7569,4.92,37329200,0.97,19.42
India,2012,South,COVID-19,2338.03,1427.05,16.27,76.72,84.07,3.37,2.84,82.39,56,24,40.23,4812,3.33,169480934,0.96,31.36
India,2003,Central,Tuberculosis,256.47,224.8,17.48,91.05,61.14,13.16,3.11,90.15,57,31,41.23,4140,3.8,102572997,1.03,10.8
India,2022,Central,Malaria,4228.33,910.14,15.34,48.43,70.37,14.49,2.21,36.72,63,30,31.18,5733,5.48,186260872,1.08,19.34
India,2002,West,Heart Disease,1413.65,881.68,18.68,87.46,28.17,10.58,3.7,93.93,69,24,45.76,6183,3.35,101867713,1.05,15.87
India,2005,South,Flu,901.38,1631.56,11.95,51.95,40.61,3.27,4.94,62.14,74,32,30.73,2038,5.29,159792306,1.07,25.49
India,2002,West,Heart Disease,2867.53,474.13,1.38,51.09,99.63,3.47,5.56,33.68,57,34,35.88,4774,3.66,7276190,1.07,20.65
India,2023,South,Heart Disease,1890.04,1925.68,11.73,47.66,25.95,5.48,7.29,34.92,70,30,40.59,1508,4.28,59180103,1.06,14.56
India,2013,Central,HIV/AIDS,4220.75,1391.72,2.2,44.91,74.92,4.02,5.56,30.28,56,27,30.55,4984,4.54,168954051,1.08,19.87
India,2022,West,Flu,3172.43,811.86,10.94,92.05,67.79,1.64,0.65,63.8,55,33,36.89,6723,4.36,29611319,1.08,11.75
India,2015,East,HIV/AIDS,2283.41,410.17,9.89,74.55,86.74,12.77,3.34,63.66,64,25,42.72,4071,2.28,116075606,1.07,20.49
India,2007,South,Malaria,3724.81,71.37,6.95,77.87,43.28,8.32,1.07,32.56,64,25,40.61,4768,3.97,13747873,0.87,11.9
India,2015,North,Tuberculosis,766.93,465.85,11.66,78.53,86.86,0.95,2.81,55.29,58,25,49.03,6391,3.27,42654710,0.98,33.78
India,2003,South,HIV/AIDS,445.21,1257.85,10.58,64.06,95.12,7.49,4.3,94.82,74,24,38.12,4948,3.9,93770790,0.95,13.33
India,2013,West,HIV/AIDS,4293.75,697.29,14.31,49.09,53.23,11.24,6.4,66.5,73,27,29.04,2429,3.93,28234176,0.96,18.47
India,2019,Central,Heart Disease,2081.1,1615.57,1.5,48.71,39.09,9.84,2.65,46.52,67,28,25.99,6468,4.87,21720086,1.03,21.66
India,2018,West,Tuberculosis,2998.15,733.72,17.63,66.3,95.33,5.01,3.51,55.19,60,28,36.9,5039,4.95,23003286,0.87,28.07
India,2010,East,Flu,4846.87,833.86,16.85,81.22,88.62,0.68,0.79,59.55,75,34,35.25,7361,3.28,18842200,1.09,29.79
India,2009,North,Flu,353.07,1163.91,17.75,77.77,36.44,5.45,1.94,84.94,61,27,39.15,2447,5.68,48835389,1.02,33.04
India,2006,West,Malaria,2772.57,789.84,7.28,70.01,92.44,8.92,3.31,84.87,64,23,27.79,1826,5.7,48270792,0.99,31.6
India,2021,West,Cancer,1702.89,1212.74,16.83,86.52,34.89,13.93,3.74,91.74,64,24,43.08,1959,3.68,180281700,0.96,14.9
India,2019,West,HIV/AIDS,2383.72,474.19,4.2,60.97,65.9,6.59,1.01,34.62,61,26,41.77,4999,4.37,124085505,0.89,17.6
India,2021,North,HIV/AIDS,58.14,666.49,4.24,67.44,99.49,3.12,2.87,64.83,73,27,30.42,6467,4.69,141457050,1.08,15.0
India,2010,West,Cancer,165.57,1653.21,17.61,50.29,65.77,2.87,3.74,96.79,67,21,48.24,5115,2.03,53365832,1.09,10.91
India,2022,North,HIV/AIDS,259.85,930.43,17.37,93.44,51.6,9.66,1.37,64.19,69,23,43.31,2312,5.73,103472465,0.98,23.84
India,2007,Central,Cancer,2422.92,632.04,8.89,47.68,22.03,2.01,0.24,69.58,68,24,37.7,2532,3.85,198644177,0.97,24.65
India,2008,South,Heart Disease,1912.88,350.62,9.35,88.78,80.89,9.22,1.45,72.51,64,34,43.75,7065,5.86,10177628,1.01,21.4
India,2006,West,Cancer,4120.36,1665.38,19.05,72.66,86.44,13.38,4.01,69.37,74,28,47.38,7306,4.9,166359895,0.93,19.4
India,2011,South,Tuberculosis,2593.82,438.01,6.96,59.06,76.52,14.65,2.63,74.28,68,32,32.49,4208,4.69,142441340,1.0,30.56
India,2015,West,Malaria,2846.59,949.64,14.12,55.03,46.46,13.09,2.46,89.65,70,22,25.25,6221,5.51,73783167,1.08,25.12
India,2018,Central,Diabetes,1743.11,1206.33,3.2,73.04,96.66,13.93,3.37,91.24,73,26,48.35,7345,3.46,67117200,0.96,32.49
India,2016,North,COVID-19,4930.42,1369.11,2.33,52.09,82.55,14.39,7.73,74.29,71,29,38.69,3971,5.03,45730773,0.9,22.56
India,2000,West,COVID-19,1935.97,1553.01,11.92,87.97,49.57,8.76,6.34,47.03,64,31,49.67,1910,4.11,186119412,1.09,29.39
India,2006,North,Malaria,2508.72,560.32,4.98,96.59,92.94,1.95,5.71,46.83,63,27,43.52,5079,3.1,106291608,1.0,31.8
India,2014,South,Cancer,3797.84,1528.86,13.67,71.09,82.51,2.41,0.55,34.19,63,35,32.45,1559,2.43,25615232,0.88,16.25
India,2010,West,Heart Disease,1794.98,1020.86,4.3,43.59,44.61,9.76,3.73,61.19,57,34,26.86,2350,3.32,62265239,0.92,30.11
India,2015,Central,Malaria,4799.14,429.8,17.18,63.73,24.82,11.34,4.01,60.68,69,20,25.27,2534,4.25,2665772,1.04,13.25
India,2000,East,Heart Disease,2063.0,1872.47,19.85,51.64,65.35,11.36,1.67,50.4,69,26,26.59,6510,3.93,66480268,0.94,34.73
India,2001,Central,Malaria,4607.39,1898.02,12.3,75.38,45.07,4.01,4.03,41.06,59,34,41.15,3153,5.25,58141971,0.9,34.46
India,2001,Central,HIV/AIDS,1270.15,1852.19,10.1,74.35,33.1,12.48,3.92,39.38,61,29,47.16,4978,5.41,188492695,1.0,11.71
India,2020,South,HIV/AIDS,1064.68,780.5,0.13,69.97,39.61,1.03,3.54,64.94,58,35,45.36,7448,4.84,29501053,1.07,24.32
India,2010,Central,Malaria,171.92,103.82,19.94,81.59,96.29,5.94,1.97,97.61,75,26,27.68,7749,4.46,73691729,0.91,11.0
India,2024,East,COVID-19,3034.31,1309.21,12.7,45.23,60.61,14.06,7.94,66.49,62,26,43.18,5355,3.5,129835971,1.04,14.37
India,2010,Central,Malaria,2405.03,1773.39,6.7,46.86,50.61,6.84,6.24,59.69,63,28,29.35,3900,4.58,184947929,1.1,24.18
India,2000,Central,Diabetes,2730.58,315.79,9.99,73.29,39.68,11.39,5.37,60.09,56,34,48.13,2814,4.25,122375954,0.98,17.84
India,2014,West,Flu,2310.39,936.43,15.24,80.5,81.46,8.01,2.25,65.53,75,29,30.05,2319,5.64,164310289,1.1,11.95
India,2025,West,HIV/AIDS,1628.1,1785.26,8.84,42.78,86.85,0.77,3.74,63.98,73,33,30.09,6141,3.25,60451427,0.99,22.46
India,2003,North,Asthma,2221.68,1516.34,8.88,72.81,43.14,14.09,2.13,79.97,68,20,41.99,5868,3.29,118507963,0.87,21.47
India,2019,East,Diabetes,2589.07,203.99,17.14,72.97,85.76,7.42,0.11,39.09,56,34,41.08,6321,3.95,199344364,1.0,17.5
India,2018,East,COVID-19,4198.38,1838.14,3.38,80.91,68.84,1.78,4.28,68.61,56,33,28.68,7996,4.95,82674699,0.98,29.79
India,2009,North,Tuberculosis,71.81,1980.35,1.2,45.2,82.96,9.27,4.69,55.31,70,24,39.04,5151,2.53,47310816,0.95,16.6
India,2006,East,Heart Disease,619.84,1288.78,2.03,90.64,53.36,13.98,1.72,40.15,62,29,41.46,6992,3.32,194995460,1.09,27.35
India,2005,South,Heart Disease,990.69,1424.55,2.95,85.93,60.19,7.75,3.53,59.22,60,26,36.64,7002,4.3,156936522,1.09,29.69
India,2015,East,COVID-19,3478.39,1895.13,8.79,92.25,66.16,10.82,7.85,40.58,60,30,28.41,7743,5.06,103945097,0.98,11.62
India,2019,East,Flu,4652.11,1899.37,19.31,73.48,60.59,10.54,2.28,69.02,56,25,36.08,4159,5.97,183667288,0.97,18.8
India,2018,South,COVID-19,4336.15,928.68,4.83,40.88,82.08,4.9,7.96,52.79,66,30,28.66,3170,5.97,146866270,1.09,27.56
India,2000,West,Cancer,4619.98,67.2,10.89,91.19,86.72,14.8,1.48,59.72,57,30,28.76,6550,3.45,30114802,0.97,10.18
India,2005,South,Asthma,3321.31,1323.28,7.69,92.06,53.96,11.63,2.49,30.96,69,22,29.45,2618,5.81,71301743,0.91,11.09
India,2003,South,HIV/AIDS,254.67,1816.96,2.99,81.85,29.64,6.04,1.16,95.97,65,31,30.57,5418,3.6,153345982,0.85,30.27
India,2015,Central,Asthma,3307.58,1430.18,9.92,88.91,97.58,2.48,7.25,46.29,61,23,47.3,2615,3.92,25536785,0.98,15.55
India,2012,North,Diabetes,2345.34,1347.63,16.81,80.53,95.8,10.39,5.26,55.63,66,30,39.24,5583,5.46,169917344,1.06,33.78
